keyword,tanggal,username,name,tweet,total retweet,total like,url ID,location,source
@indihome,2020-10-15 03:12:16,lohpedd,David Christian,iyaaa refresh en butuh banget ini bro makasih yo ario,0,0,https://twitter.com/twitter/statuses/1316577605236129822,Malang,Twitter for Android
@indihome,2020-10-15 03:11:56,willyamor,Muhammad Willyano,wkwkwk,0,0,https://twitter.com/twitter/statuses/1316577521991782400,,Twitter for iPhone
@indihome,2020-10-15 03:11:40,petrichorec,Al.,plis ini mah mas mba liat dm saya ya sedih banget dm saya dianggurin,0,0,https://twitter.com/twitter/statuses/1316577452026519553,"pudu, haechan the pudu",Twitter for Android
@indihome,2020-10-15 03:11:36,ksiezyc26,𝐕𝐚𝐢𝐨𝐫𝐞𝐭𝐭𝐨 𝐄𝐯𝐚̄𝐠𝐚̄𝐝𝐞𝐧,"['kak', 'ksiezy', 'mohon', 'maaf', 'atas', 'ketidaknyamanannya', 'silakan', 'informasikan', 'nomor', 'registrasi', 'alamat', 'email', 'dan', 'nomor', 'hp', 'yang', 'diregistrasikan', 'melalui', 'dm', 'kami', 'ya', 'kak', 'guna', 'kami', 'bantu', 'pengecekkan', 'lebih', 'lanjut', 'terima', 'kasih', 'syelin']",1,0,https://twitter.com/twitter/statuses/1316577438059560960,,Twitter for iPhone
@indihome,2020-10-15 03:11:30,ksiezyc26,𝐕𝐚𝐢𝐨𝐫𝐞𝐭𝐭𝐨 𝐄𝐯𝐚̄𝐠𝐚̄𝐝𝐞𝐧,"['halo', 'sobat', 'indihome', 'mohon', 'maaf', 'atas', 'ketidaknyamanannya', 'azry', 'sarankan', 'untuk', 'menghapus', 'postingan', 'ini', 'karena', 'perihal', 'tersebut', 'bersifat', 'pribadi', 'agar', 'tidak', 'ada', 'penyalahgunaan', 'data', 'untuk', 'detail', 'lebih', 'lanjut', 'silakan', 'hubungi', 'kami', 'via', 'dm', 'terima', 'kasih', 'azry']",1,0,https://twitter.com/twitter/statuses/1316577412331708416,,Twitter for iPhone
@indihome,2020-10-15 03:11:12,cosmogyraell,athena⁷ mas asep alasyu,panggil ak jodoh namjoon dong,0,0,https://twitter.com/twitter/statuses/1316577335752056832,,Twitter for iPhone
@indihome,2020-10-15 03:10:59,cosmogyraell,athena⁷ mas asep alasyu,kenapa lemot,0,0,https://twitter.com/twitter/statuses/1316577282970927104,,Twitter for iPhone
@indihome,2020-10-15 03:10:28,rkalvro,Lil Poop,sudahresetmodembelommas,0,0,https://twitter.com/twitter/statuses/1316577153052413952,"Yogyakarta, Indonesia",Twitter Web App
@indihome,2020-10-15 03:09:46,revaannia,"mahhh, minta kikooo!!",sep p 400rb vs 40rb kalian sodara knapa berbeda,0,0,https://twitter.com/twitter/statuses/1316576974081462276,,Twitter for iPhone
@indihome,2020-10-15 03:09:19,minh0ee_,ً c h a c a,ih gue ga nyebutin lengkap pdhal kok lo tau si,0,0,https://twitter.com/twitter/statuses/1316576862219366400," ㅤ     ㅤ
(🧸) SHE!HER ↷ 4TEEN! ✰ STEP OUT do what you want
일단 다 해버려 추억으로 남겨 now or never
",Twitter for Android
