keyword,tanggal,username,name,tweet,total retweet,total like,url ID,location,source
omnibuslaw,2020-10-11 02:54:10,TheNiceBoyzz,"iya, prengg!",Terjebak euforia sesaat Drpd menolak omnibuslaw BLA BLA BLA gurvernur menyurati presiden BLA BLA BLA katanya mosi tidak percaya tapi ko mengantung kepercayaan lain pada tokoh beda di satu system yang sama,10,5,https://twitter.com/twitter/statuses/1315123497987784704,,Twitter for Android
omnibuslaw,2020-10-11 02:54:01,siaga_revolusi,SIAGA REVOLUSI ✊,Sobat tak usah sok konstitusional tuntut Perpu Omnibuslaw atau ajak JR ke MK Itu semua omong kosong UU Tax Amnesti UU KPK serta UU darurat Covid sudah pernah didesak keluarkan Perpu tapi semuanya hanya jadi pimpong Gugatan ke MK hanya kanalisasi kemarahan PEOPLE POWER,146,322,https://twitter.com/twitter/statuses/1315123459140116480,ประเทศไทย,Twitter for Android
omnibuslaw,2020-10-11 02:53:57,arbiansyahp_,Arbiansyah P.,Oke lah pak presiden bilang publik banyak termakan hoax UU Omnibuslaw Dulu juga kami kena hoax dari janji bapak,6,20,https://twitter.com/twitter/statuses/1315123445886189568,,Twitter for iPhone
omnibuslaw,2020-10-11 02:53:53,Arnasalili,Pejuang Allah,Oke lah pak presiden bilang publik banyak termakan hoax UU Omnibuslaw Dulu juga kami kena hoax dari janji bapak,6,20,https://twitter.com/twitter/statuses/1315123426521038849,"Kota Makassar, Sulawesi Selata",Twitter for Android
omnibuslaw,2020-10-11 02:53:38,setiajiiii,cuakzzz,aji112 Iya mas pengangguran banyak skrg phk dll Makanya mau narik investasi masuk ini untuk menciptakan lapangan kerja yang luas Salah satu caranya melalui omnibuslaw Masalah hasilnya gmna ya gatau jg nanti,0,0,https://twitter.com/twitter/statuses/1315123363983945730,,Twitter for Android
omnibuslaw,2020-10-11 02:53:26,ilhamprmn,ilham permana,Sobat tak usah sok konstitusional tuntut Perpu Omnibuslaw atau ajak JR ke MK Itu semua omong kosong UU Tax Amnesti UU KPK serta UU darurat Covid sudah pernah didesak keluarkan Perpu tapi semuanya hanya jadi pimpong Gugatan ke MK hanya kanalisasi kemarahan PEOPLE POWER,146,322,https://twitter.com/twitter/statuses/1315123314994495488,,Twitter for Android
omnibuslaw,2020-10-11 02:53:17,i_Pras,Pras Aja™,MANTAP Bang Nekat Ferdinand Beda Sikap dengan AHY OmnibusLaw via,108,419,https://twitter.com/twitter/statuses/1315123276192993280,"ÜT: -5.34434,104.98631",Twitter for Android
omnibuslaw,2020-10-11 02:53:11,hddyeah,hdd,Ya mirip2lah kejadiannya dgn kontrak kerja freeport dgn indonesia th 1991 yg bikin masyarakat papua menjerit sampai sekarang Omnibuslaw Kata orang sejarah berulang apa benar,0,0,https://twitter.com/twitter/statuses/1315123252373536768,,Twitter for Android
omnibuslaw,2020-10-11 02:53:09,TriyogaAF,Triyoga Aditya,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315123242953129985,"Majalengka, Indonesia",TweetCaster for Android
omnibuslaw,2020-10-11 02:53:05,matasulselcom,Matasulsel,EDUKASI NEWS HMI Cabang Makassar korkom Perintis Gelar Aksi Demonstrasi Tolak RUU Cipta Kerja amp Omnibuslaw,0,0,https://twitter.com/twitter/statuses/1315123225186062336,,dlvr.it
omnibuslaw,2020-10-11 02:53:04,andrisuhendri22,suhendri,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315123223172845568,,Twitter for iPhone
omnibuslaw,2020-10-11 02:52:44,yani58989427,yani,Sobat tak usah sok konstitusional tuntut Perpu Omnibuslaw atau ajak JR ke MK Itu semua omong kosong UU Tax Amnesti UU KPK serta UU darurat Covid sudah pernah didesak keluarkan Perpu tapi semuanya hanya jadi pimpong Gugatan ke MK hanya kanalisasi kemarahan PEOPLE POWER,146,322,https://twitter.com/twitter/statuses/1315123137042767878,,Twitter for Android
omnibuslaw,2020-10-11 02:52:43,eddycaksby,Eddy Cak,Sobat tak usah sok konstitusional tuntut Perpu Omnibuslaw atau ajak JR ke MK Itu semua omong kosong UU Tax Amnesti UU KPK serta UU darurat Covid sudah pernah didesak keluarkan Perpu tapi semuanya hanya jadi pimpong Gugatan ke MK hanya kanalisasi kemarahan PEOPLE POWER,146,322,https://twitter.com/twitter/statuses/1315123134849191937,,Twitter for Android
omnibuslaw,2020-10-11 02:52:12,Nurulkm_,Matchalatte,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315123005207396352,KTG-JOG,Twitter for Android
omnibuslaw,2020-10-11 02:51:57,salzabillarm,sayang,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315122940178907136,,Twitter for iPhone
omnibuslaw,2020-10-11 02:51:38,SetiaPermadi11,Ben's Permadi,UU Omnibuslaw itu Gaya Rezim Orde Baru Yang Di Legalkan oleh PresidenSontoloyo p dapse Jokowi Minta Gubernur Dukung UU Ciptaker Taufik Rendusara Mau Dirikan Rezim Otoriter Baru IDTODAY NEWS,3,2,https://twitter.com/twitter/statuses/1315122860839497728,,Twitter for Android
omnibuslaw,2020-10-11 02:51:35,ameliassyh,amelllll,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315122848332156935,,Twitter for Android
omnibuslaw,2020-10-11 02:51:33,Kentankkukuss,Yumna 🥳,UU Cipta Kerja sudah diketok tapi draft final belum ada Preseden apa ini Ikatan Alumni UI sangat menyayangkan ini bisa terjadi OmnibusLaw,106,123,https://twitter.com/twitter/statuses/1315122838118907904,,Twitter Web App
omnibuslaw,2020-10-11 02:50:59,hilmanmustofq,ʞǝɯıɹı qnqnʞ,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315122699224576000,"Purwakarta, In donesia",Twitter for Android
omnibuslaw,2020-10-11 02:50:52,folkmontage,ივან,44 persen tubuh kepulauan Indonesia sudah dikuasai pertambangan darat hingga perairan Sekarang diselipkan 2 pasal baru di OmnibusLaw pasal 128A yg banting diskon royalti 0 utk pengusaha batubara dan pasal 47A bonus pemanfaatan ruang laut jg utk batubara MosiTidakPercaya,217,360,https://twitter.com/twitter/statuses/1315122669755400193,Nomaden,Twitter for Android
omnibuslaw,2020-10-11 02:50:35,CimooCimo,Ratio Cimo,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315122598263484417,"Bekasi Selatan, Indonesia",Twitter for Android
omnibuslaw,2020-10-11 02:50:31,dr_disruptor,balmond puyeng,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315122581272313856,6'10'S 106'49'E ,Twitter for Android
omnibuslaw,2020-10-11 02:50:19,tonihidayt,Toni Hidayat,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315122530072424448,Jakarta,Twitter for Android
omnibuslaw,2020-10-11 02:49:55,jokoselong,JUBIR JOKOWI,UU Omnibuslaw itu Gaya Rezim Orde Baru Yang Di Legalkan oleh PresidenSontoloyo p dapse Jokowi Minta Gubernur Dukung UU Ciptaker Taufik Rendusara Mau Dirikan Rezim Otoriter Baru IDTODAY NEWS,3,2,https://twitter.com/twitter/statuses/1315122427429416960,Selalu di persimpangan,Twitter for Android
omnibuslaw,2020-10-11 02:49:50,raqiyu,Apana Raqiyu,Profesor Riset RUU Omnibus Law tidak Layak secara Akademis dan Berbahaya terhadap Konstitusional OmnibusLaw,53,77,https://twitter.com/twitter/statuses/1315122409955966976,Indonesia,Twitter for Android
omnibuslaw,2020-10-11 02:49:49,jifaoo,fao🍁,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315122405291958277,Gn. Slamet,Twitter for Android
omnibuslaw,2020-10-11 02:49:45,roriesuprayogie,Orie Ghazali,Muhammadiyah dan PBNU Keberatan Soal Pengesahan Omnibuslaw Muhammadiyah secara resmi pada tanggal 8 Juni 2020 mengirim surat kepada DPR dan Presiden yang intinya menolak dan meminta supaya pembahasan RUU tersebut dihentikan Muhammadiyah OmnibusLaw,818,1810,https://twitter.com/twitter/statuses/1315122387990450183,,Twitter for Android
omnibuslaw,2020-10-11 02:49:42,YEEPYlP,EL,Sebuah Ceritafoto tentang aksi penolakan UU Cipta Kerja Omnibuslaw pada kamis 8 10 20 di Harmoni Jakarta Pusat berujung ricuh Bentrokan antara polisi dan massa aksi tidak terhindarkan sejak sore hingga malam hari Sebuah Utas,625,1442,https://twitter.com/twitter/statuses/1315122373729763328,,Twitter for Android
